id,employee_id,Nome Dependentes,Possui Dependente?,CPF Dependente,Parentesco Dependente,Dt. Nascimento Dependentes,Criado_em,Upload_em
eabf9758-d08d-4402-a352-e572a23712ad,a0a8bacc-5532-468d-b676-4a864f1cf1f9,Esther Pinto,True,56077953261.0,Casado(a),1976-06-23,01-30-2023,01-30-2023
533f9c6f-fce1-495c-b586-bc7b9a0ec54f,95cd7bd6-434a-4a33-95dd-fe39e852472b,Vicente Carvalho,True,63913852607.0,Filho(a) menos de 21 anos,1980-05-15,01-30-2023,01-30-2023
00b343ae-5d19-42f4-9bf3-4443c74dd152,3d337ea6-f67b-4d00-811b-29a700d77d28,Brenda Mendes,True,40915676061.0,Casado(a),2000-06-22,01-30-2023,01-30-2023
afa20cd1-7fa7-420d-b6d6-c0e1385593b5,ea0cd39c-547a-4fe6-82ea-4b2d7933328f,Miguel Araújo,True,23004847474.0,Casado(a),2000-02-07,01-30-2023,01-30-2023
bac8408f-3bc0-4406-9e4d-187e21a19f5d,3a6994a7-14b6-4c38-b925-c58d2da78c66,Elisa Rodrigues,True,90542026945.0,Filho(a) menos de 21 anos,1990-12-10,01-30-2023,01-30-2023
beb65c4d-a030-47cd-b279-16394638edda,9e2570d4-ad83-4a9e-a3fd-3ebfe1648610,Fernando Sales,True,68805748010.0,Casado(a),1979-04-22,01-30-2023,01-30-2023
94e7e73f-b5b6-4523-8d64-4f88fcd53270,a72623d4-fd49-49ce-b7cb-254978ebc9aa,Samuel Rocha,True,17573479497.0,Filho(a) menos de 21 anos,2008-03-08,01-30-2023,01-30-2023
5e8cb4eb-2065-4f5d-8834-439db93b517d,7be26fb1-7165-4ef3-af1a-1df24f4ba4c4,Heloísa da Luz,True,11201910240.0,Filho(a) menos de 21 anos,2013-04-11,01-30-2023,01-30-2023
c75d0240-88d1-412d-a472-5ad6978046fd,83adf014-d400-4cd9-8872-b3b0e22af594,Gabriela Fogaça,True,61464983121.0,Filho(a) mais de 21 anos,1980-11-09,01-30-2023,01-30-2023
7da1a8da-f246-46be-aaf4-0413bce7b9d6,fd46c404-51ce-4ded-a5e6-b69cb844be69,Juliana Martins,True,25142344061.0,Filho(a) mais de 21 anos,1976-02-08,01-30-2023,01-30-2023
a7e32554-0c94-4368-a319-543c44222112,20406a6a-4afa-4ebe-99ab-6670e0604810,Srta. Maria Vitória Monteiro,True,17281147207.0,Filho(a) menos de 21 anos,1979-09-14,01-30-2023,01-30-2023
91f3aa89-b342-40a7-8392-c99a468cddf1,8c85f4d2-34f0-45ae-a2e0-31374812513a,Sra. Natália Cardoso,True,85465342314.0,Casado(a),1977-03-30,01-30-2023,01-30-2023
5f558dfd-c121-4274-a0c6-f1abd5cda2d0,ae6e73df-e07a-48be-bf91-f9ea34f6e285,Júlia Pires,True,33176735442.0,Casado(a),1985-09-01,01-30-2023,01-30-2023
41cb738b-a2dc-47a8-8cc4-e6919fb1ada9,e71cdc11-25a7-4b5f-8678-424db23c12c0,Maria Luiza Peixoto,True,91900848107.0,Filho(a) menos de 21 anos,2022-09-29,01-30-2023,01-30-2023
bf218f84-4c52-4057-b73a-56cfbd681176,5929c775-bd81-494c-956e-f6c525b7aec4,Isis Rodrigues,True,78419174636.0,Filho(a) menos de 21 anos,2013-11-28,01-30-2023,01-30-2023
02162a73-944e-4ba9-857a-2e78e292156f,18d2b421-60ae-4b14-b619-7643b1d0ac62,Sr. Otávio Porto,True,43316917074.0,Filho(a) mais de 21 anos,1973-05-25,01-30-2023,01-30-2023
01f6f1e8-9d8c-433e-8ba2-451e21323b48,a134c4e3-0442-41af-8c99-e4e8ef0bf9a6,Sra. Maria Cecília Souza,True,98347665366.0,Filho(a) mais de 21 anos,1970-07-16,01-30-2023,01-30-2023
55c12c54-7809-484b-b198-8017266c18b5,3cfef9b4-660d-4163-af74-cf1e4516d273,Sophie Gomes,True,18515025314.0,Casado(a),1975-12-20,01-30-2023,01-30-2023
0f945da7-c4cc-4fac-9924-40b7456ac9b5,354c128c-b027-4ab0-b1f3-9e92b6cf2c41,Ana Costela,True,17223299925.0,Casado(a),1976-10-03,01-30-2023,01-30-2023
c7ec6ecf-27d9-4c24-b993-20623b6ad0fb,1f4bffec-a63e-4858-9cc4-9a95c0b5e60d,Luiz Fernando da Paz,True,69055298282.0,Casado(a),2014-12-27,01-30-2023,01-30-2023
4c434262-dfe7-4eca-9735-bf9707e8fb81,b29eeb1c-0e1d-47e6-bf7a-93900d0a9012,Alícia Aragão,True,52981525934.0,Casado(a),2003-12-17,01-30-2023,01-30-2023
1caa481f-bc63-4a8a-a972-b79ee1334733,e1fcf77b-7670-4b4f-aaef-5b169bbeeab8,Lorenzo Jesus,True,98152610962.0,Filho(a) mais de 21 anos,2010-10-18,01-30-2023,01-30-2023
ceb7bf51-3d85-4045-980e-50843a1707f5,d84d7612-ac38-4165-860b-54348afd1cd9,Ana Costela,True,76417998351.0,Filho(a) mais de 21 anos,1983-07-07,01-30-2023,01-30-2023
d2231a07-6368-4e7a-a3a4-45e7ba931cc3,77c310cc-cd68-444c-979e-0a2f41c8786f,Thales das Neves,True,14764213182.0,Casado(a),1972-11-02,01-30-2023,01-30-2023
f4930c73-9b38-46a6-a506-5d2e97708ba8,1ec99c97-6e3b-4a9a-ab80-227494d6f13a,Julia Cardoso,True,90194477781.0,Filho(a) menos de 21 anos,2015-11-24,01-30-2023,01-30-2023
bd2ac54c-43cf-42ef-8721-76321542880f,cba44d9c-7a62-40be-b23a-ef0af4297aeb,Emanuelly Gomes,True,40285570417.0,Casado(a),1971-09-09,01-30-2023,01-30-2023
4c71a84c-ff36-40e2-a30d-82bb70247b46,2268d0ac-fc27-4c95-83a7-2cc84d8e3cc1,Nathan Cavalcanti,True,63217398186.0,Casado(a),1991-07-31,01-30-2023,01-30-2023
bcb642bb-79b2-42fc-a9a2-8df36f6cf082,04edb2d4-c42f-4bf2-b795-8b6fe01d4d40,Kaique Barbosa,True,71231033075.0,Filho(a) mais de 21 anos,2002-12-16,01-30-2023,01-30-2023
a0d4d571-2acd-49ee-8ffb-a553001762ec,c0805691-b36b-4a23-822a-d14b45e7dbba,Clarice Viana,True,64349550554.0,Filho(a) menos de 21 anos,1990-07-15,01-30-2023,01-30-2023
a2c2885c-7f28-432a-aeb4-d9710ee2c3e0,47e64834-10d9-42e4-b39d-651348bd9af5,Sr. Samuel Aragão,True,10282567211.0,Filho(a) menos de 21 anos,1997-06-12,01-30-2023,01-30-2023
e62c7677-6366-4158-961d-ba0b3b43eb11,83b836ce-49ea-4a8c-bae1-0c1710bc1444,Maria Sophia da Mota,True,67096825306.0,Filho(a) menos de 21 anos,2022-05-26,01-30-2023,01-30-2023
d34f6934-804e-4bf5-a8b6-2bce3d0d5751,e84c9191-1768-4c60-9b36-f37c16046b46,Ana Julia Nogueira,True,58622925896.0,Casado(a),2020-11-30,01-30-2023,01-30-2023
6abb2e7f-b4f3-4fd7-9f3e-d80f96b6c60e,cd543d42-5653-40f6-add8-77a2e9e644c2,Sabrina Vieira,True,30422449813.0,Filho(a) menos de 21 anos,1985-08-21,01-30-2023,01-30-2023
2e61a176-cd89-4ba1-9560-b69c21b0ffa5,ca0771d5-f77f-4204-96a7-7285bf0994a2,Sr. João Vitor da Cunha,True,53382799918.0,Filho(a) menos de 21 anos,1995-02-07,01-30-2023,01-30-2023
13e5396a-08ee-4e4f-996d-05dc57e3d0cc,c6093129-c2a0-4422-955c-f7a04692e249,Dra. Heloísa Santos,True,42327447962.0,Filho(a) mais de 21 anos,1986-02-26,01-30-2023,01-30-2023
3953ab6f-b2b1-420a-b9ce-cc7702f4d9a4,f2a61720-fc1e-4703-a3cb-c40850b99268,Clara Campos,True,10131730662.0,Casado(a),1985-04-09,01-30-2023,01-30-2023
73dc0edf-a043-46d1-8e0a-d3266934e9ce,1dcbb8af-f421-488d-a6b5-192062ce6419,Dra. Bárbara Rezende,True,95638703746.0,Casado(a),2021-04-12,01-30-2023,01-30-2023
1fcedfc5-8af4-46f9-8ab1-affa2d7c541a,64fbec34-8f31-4d50-97ad-9b74ed69edfd,Vitor Hugo Mendes,True,12894029557.0,Filho(a) menos de 21 anos,1982-03-11,01-30-2023,01-30-2023
eda59ee9-b375-43d0-9668-53fa6fbe2b3e,6bba26a9-603c-4f9c-9e60-b8a4feacd0a7,Gabriela Santos,True,37161722979.0,Filho(a) mais de 21 anos,1973-09-10,01-30-2023,01-30-2023
50f7d95a-9103-49da-82ba-174fa17c4962,98872881-1d3d-431f-b525-6a9ed5d316f8,Amanda Costa,True,72963457105.0,Filho(a) menos de 21 anos,1989-04-17,01-30-2023,01-30-2023
93b7f3ad-8517-4682-b30f-a1a3e08eb7c5,8d13e725-4dd5-460e-9005-63a8d2074c36,Danilo Freitas,True,90947287627.0,Filho(a) mais de 21 anos,1974-09-28,01-30-2023,01-30-2023
3d03deea-d7a3-4d88-b146-b37db0199b29,cb5b03f3-0a12-4540-97c8-442456808ac6,Anthony Souza,True,69519995754.0,Filho(a) menos de 21 anos,1974-09-28,01-30-2023,01-30-2023
be49125d-0cb4-4ab2-b511-426318129475,6f4313c9-0cd7-40af-9740-de2f19e59ffb,Cauã Nascimento,True,16325504673.0,Filho(a) mais de 21 anos,1992-12-15,01-30-2023,01-30-2023
61dafac5-fc0e-4e14-94f2-162d78eef28d,fe142e05-652f-4471-a4b6-5111bff011a5,Isabelly Lima,True,10433636570.0,Filho(a) menos de 21 anos,1985-08-22,01-30-2023,01-30-2023
acc30c18-74f7-4114-8184-4f08c262f769,3ec49f1c-0c1e-4cf9-9e30-e22a70191d60,João Lucas Araújo,True,91265601159.0,Filho(a) mais de 21 anos,1997-06-12,01-30-2023,01-30-2023
0893d268-3cdf-443c-8761-ceed845f7c8a,c6614a51-4b27-4d90-b6d7-085d389d7694,Ana Carolina Mendes,True,41690352705.0,Casado(a),2006-07-28,01-30-2023,01-30-2023
75c99167-241b-4f2e-acb9-0454d944af5b,4676d1ff-c40d-4edf-ab92-daa2f26c6533,Vitória Rezende,True,11419446832.0,Filho(a) menos de 21 anos,1994-03-24,01-30-2023,01-30-2023
09d257cd-ac00-4990-bafa-3bfae903ddf4,3cb91dd5-f2fa-4f62-9674-2150541df694,Srta. Emanuella da Cunha,True,28843111759.0,Filho(a) menos de 21 anos,2001-02-06,01-30-2023,01-30-2023
4e99d256-832a-43b2-b4cb-7d01594218bc,2c460611-7f99-4b9d-8108-c4aa623f362b,Breno Freitas,True,37292572696.0,Filho(a) menos de 21 anos,1982-04-15,01-30-2023,01-30-2023
4ded44e8-0b03-4458-8fb6-386d0e576640,49e8a738-6666-4587-86c0-6a5e93ee5eb0,Maria Cecília Freitas,True,76959103149.0,Filho(a) menos de 21 anos,1984-06-24,01-30-2023,01-30-2023
4f37b9d1-34fb-41d7-9ef6-8bb3571c131e,49e8a738-6666-4587-86c0-6a5e93ee5eb0,Bianca Silveira,True,94063143187.0,Filho(a) mais de 21 anos,1974-01-25,01-30-2023,01-30-2023
5de9bc8e-a84b-418f-b5d9-765dcc36461f,49e8a738-6666-4587-86c0-6a5e93ee5eb0,,False,,,,01-30-2023,01-30-2023
2dc83cda-9a6e-49dc-9966-8f657fc66a13,e00976b5-4096-410e-acde-66bf92e7cafc,Benício Caldeira,True,29570321312.0,Filho(a) mais de 21 anos,1993-08-16,01-30-2023,01-30-2023
85dbd93b-0e8d-4629-bb6c-6b118e3de5fe,aca2385f-eb0d-475d-a4f3-d16d88465db0,Raul Rodrigues,True,60490471713.0,Filho(a) mais de 21 anos,1986-10-10,01-30-2023,01-30-2023
a60ddc55-4f70-4e85-953d-f0e319d7dd79,0f200a27-f2b3-4f4c-b9f8-6bd91fab6587,Kamilly Porto,True,45672929545.0,Filho(a) menos de 21 anos,2017-01-25,01-30-2023,01-30-2023
3526edf0-adb7-4e42-8455-57064d69b681,ede74493-6cbb-43c8-8f10-99abd7e868b6,Sra. Alice Caldeira,True,10131730662.0,Filho(a) mais de 21 anos,1976-12-21,01-30-2023,01-30-2023
8d9eb715-8894-4e4c-b0f9-e47d36e5cd9c,35fa5bca-8f9b-4638-a62a-cd7278a8a0de,Pietro Cavalcanti,True,76108785242.0,Filho(a) menos de 21 anos,1974-09-28,01-30-2023,01-30-2023
3bafbb18-c6fd-4984-9b46-c43b7ccad853,3c62c8bb-d84b-4f07-826a-ef61c53d6bcc,Alexandre da Cunha,True,20095238844.0,Casado(a),2013-08-04,01-30-2023,01-30-2023
25e94d07-516f-4a9f-b57f-c098b02403cf,6b7f77be-948f-4813-be59-46b40e410048,Julia da Conceição,True,41480311268.0,Filho(a) menos de 21 anos,1975-01-02,01-30-2023,01-30-2023
cb24cd8e-094b-4d58-bf22-72f85022a9c0,94ba878b-2b43-44d1-a28e-42e0d11de8d8,Manuela Silva,True,10433636570.0,Casado(a),1996-03-08,01-30-2023,01-30-2023
bcdb8dcf-716a-4cc0-b0dc-942259e8632d,6e465cad-6ae2-462f-8fea-fd79a327c716,Alexandre Mendes,True,53957296785.0,Filho(a) mais de 21 anos,2002-06-23,01-30-2023,01-30-2023
8b482a16-0faf-4f05-b7a1-d65479e5c0d6,ec3fac5d-d32b-41a0-8226-74e7e725ebad,Murilo Jesus,True,45952648136.0,Casado(a),1973-12-21,01-30-2023,01-30-2023
e16e65bf-c00f-46c0-a715-2143e6ce4284,1ff459a5-cd71-4f15-9e9c-527c9520be8b,Emanuel Farias,True,75234218425.0,Casado(a),1970-06-16,01-30-2023,01-30-2023
a456fbfa-5ec0-4f9b-b2db-d47450d957eb,4a070a3d-2deb-447d-8388-b55c9f5a041d,Srta. Catarina Castro,True,21564948197.0,Casado(a),2006-11-13,01-30-2023,01-30-2023
66dd06f2-cef2-48b5-afd3-3cca328cc177,4a070a3d-2deb-447d-8388-b55c9f5a041d,Guilherme Araújo,True,42429508339.0,Filho(a) mais de 21 anos,2009-03-02,01-30-2023,01-30-2023
9f394e9b-3372-42b7-9dce-9af8c5607048,76e29e76-32b8-4340-a3e3-ca4f95e4c8a4,Benício Costela,True,27084979746.0,Filho(a) menos de 21 anos,1993-03-12,01-30-2023,01-30-2023
4f6f7093-4a8d-477c-b46f-f0162ace05f8,9c8644aa-d250-4701-8b69-0adafad459f0,Maria Luiza Lima,True,36491177873.0,Filho(a) menos de 21 anos,2002-05-08,01-30-2023,01-30-2023
ef32ad2f-6aec-4613-8cff-9030f067ce83,6b6380ee-0f09-45b6-9c14-9396644d48d1,Heloísa Souza,True,68805748010.0,Filho(a) mais de 21 anos,1991-05-26,01-30-2023,01-30-2023
f9fe9f85-6f78-4352-9a77-64a6e95ae216,cc20afcb-0cfc-4d55-9c61-a2050ac9139b,Igor Lima,True,29816194110.0,Casado(a),1978-11-08,01-30-2023,01-30-2023
b7fa6bc0-ed21-4642-944d-7d5e66090dab,070e72f7-e186-4c78-9b13-bb7a95d8bfa4,Vitor Lima,True,81805495036.0,Filho(a) menos de 21 anos,1974-08-24,01-30-2023,01-30-2023
8c9254d9-917c-47d7-a350-cc18f22a2962,8438a922-5de6-40b5-8847-8eb92d827be7,Maitê Moraes,True,27084979746.0,Filho(a) mais de 21 anos,1970-07-13,01-30-2023,01-30-2023
0ade412a-81a1-49f6-bb43-0f2a6a0d00ec,6891b058-2c53-40c8-b4d1-4d94e9d74786,Sr. Samuel Aragão,True,95864252508.0,Filho(a) menos de 21 anos,1975-01-02,01-30-2023,01-30-2023
782b08df-f115-471f-b3e6-7a104a57041d,6724777a-975f-4ff0-8fb2-544ca208cd47,Sra. Joana Silveira,True,65562500437.0,Filho(a) menos de 21 anos,1977-09-27,01-30-2023,01-30-2023
28d3fab8-5595-4e71-a574-0820092de1e0,878f6c4f-dfc7-432a-bf9d-558bb2b67636,Marcos Vinicius Moraes,True,29816194110.0,Casado(a),1976-03-22,01-30-2023,01-30-2023
53e71bcb-3144-42ac-aecd-ee3f9fc28835,133a2589-f4d4-403e-bbe4-dfe776da3307,Ana Clara Castro,True,72957919648.0,Filho(a) menos de 21 anos,2019-07-25,01-30-2023,01-30-2023
347aa704-23bb-4660-aed0-bb76a7b50bf7,3982ec60-3806-4a6b-9407-ce9b79e04dce,Breno Moreira,True,69519995754.0,Casado(a),1970-08-14,01-30-2023,01-30-2023
91032c96-34b6-4a76-a67e-39c1f82bc23c,68bc3e96-fcbc-4861-bcd8-3942ff366210,Isabella Barros,True,67631533842.0,Filho(a) mais de 21 anos,2014-12-27,01-30-2023,01-30-2023
a8e347fd-eadc-41f4-b641-c8723e7c7fc2,9a8b1df4-559f-46b3-8dcd-4f5f51fc1d50,Dr. Diogo Vieira,True,34023287261.0,Filho(a) mais de 21 anos,1996-01-18,01-30-2023,01-30-2023
dffcbd18-3333-405c-ba4e-ffd12a097901,480bcf0d-9e62-4e4c-a27b-2bb99f2e0160,Sr. Leonardo Barros,True,68250840403.0,Filho(a) mais de 21 anos,1997-08-26,01-30-2023,01-30-2023
b350bcef-7662-4816-a884-f04d3f92e749,4347de82-3634-4bd5-abe8-dd2d4cab6646,Joana Ribeiro,True,54954605108.0,Filho(a) menos de 21 anos,2008-10-26,01-30-2023,01-30-2023
6215e449-729f-471a-a5c0-5a5bddcbdb1f,8c9e5f29-5361-43d0-a59c-12cff50771cd,Dr. Yago Oliveira,True,80702215910.0,Filho(a) menos de 21 anos,1981-08-24,01-30-2023,01-30-2023
fb6054ce-9ce3-443d-bf0f-bb23820dc0cb,57836dc6-2ad0-4298-b5c8-f427c5c8dbd0,Ian Barros,True,32597861618.0,Casado(a),2019-04-06,01-30-2023,01-30-2023
e3398e2d-b289-4253-ac1d-9304e0905f47,d5707ecc-578f-4984-a1a1-3705384bbfc4,Marcos Vinicius Moraes,True,87042255666.0,Casado(a),2000-02-16,01-30-2023,01-30-2023
60d50140-b0ec-4693-9583-6bc15fc099ea,252c2b50-b61b-493c-bb61-4e13bb80fb2f,Lucas Gabriel Ferreira,True,22468315606.0,Filho(a) mais de 21 anos,2003-07-04,01-30-2023,01-30-2023
05a26175-3bc1-407f-a936-144a9f8fcbdb,9cf112e1-1f5e-44bd-82ff-2924ec16addf,Marcela Jesus,True,44227183294.0,Casado(a),1982-04-23,01-30-2023,01-30-2023
bdc7419f-7478-48b8-aba7-cca46550f136,dfd6906e-3a6c-474b-836a-1158ebaeb255,Enzo Carvalho,True,45672929545.0,Filho(a) menos de 21 anos,1989-01-28,01-30-2023,01-30-2023
e1e93224-230d-494b-93b3-d3c98cc65b2d,d9da1a87-d09e-4083-88f1-4b688c775dd9,Ana Luiza da Luz,True,42327447962.0,Casado(a),1984-10-20,01-30-2023,01-30-2023
e614b488-ae4c-4e3d-b93d-5426806ba437,67a0f6d2-29b4-4ba4-8742-255fd2c1a8c4,Dra. Cecília Moraes,True,62701042247.0,Casado(a),1989-12-07,01-30-2023,01-30-2023
64aa97ba-5972-435c-9ec6-653957ffcae4,d1485dcd-3a1c-4435-9b23-6a580b2955a7,Pietra Alves,True,54521467987.0,Filho(a) menos de 21 anos,1989-01-04,01-30-2023,01-30-2023
8c62a96a-de1b-4aff-9b9a-f279a1732862,a2f4b2e9-eeca-4078-b3f8-8c661c3ae74a,Carlos Eduardo Pereira,True,79452059816.0,Casado(a),2004-08-02,01-30-2023,01-30-2023
88402cba-fb3e-4e47-b4f1-ac0edfbf1e87,7b91e9cb-cf29-4a0b-8ca6-432cbb64ab67,Sr. Yuri da Costa,True,10222313546.0,Casado(a),1995-07-19,01-30-2023,01-30-2023
61b983c0-3ed9-4bcc-b7a2-6a36664bd4d5,6706dba3-92f4-4f4a-8993-8d2dda55dc1c,Rafael da Conceição,True,24420342270.0,Filho(a) mais de 21 anos,1996-04-30,01-30-2023,01-30-2023
e5ea3368-b19b-4de4-aac8-9089d8b5303d,9a08fecd-26c4-4c38-9bf0-9a61b7373aa0,Dr. Bryan Rezende,True,46551347793.0,Casado(a),2003-05-14,01-30-2023,01-30-2023
06367095-85c2-43d4-9300-3d9103dde8cb,4f374670-1605-434f-bef7-85e15f52d063,Dra. Clara Martins,True,92246868580.0,Filho(a) menos de 21 anos,2009-04-26,01-30-2023,01-30-2023
8ef9b68a-dc28-4479-9c43-20a3eee21959,14e69562-4d38-4655-a44b-79acd38c1c9f,Sr. Luiz Miguel Silveira,True,74094105067.0,Casado(a),1992-06-17,01-30-2023,01-30-2023
b46aed57-bcf9-45d5-8523-744aa2e05b80,ab8cd735-f017-4fae-bfbe-a70671756855,Pedro Santos,True,25142344061.0,Filho(a) mais de 21 anos,2009-05-19,01-30-2023,01-30-2023
b2da8bd2-c456-4d39-9eea-ed9f477a7856,0020244b-0655-4db6-a116-262d2de7b356,Gustavo Pinto,True,34550527951.0,Filho(a) mais de 21 anos,2021-01-27,01-30-2023,01-30-2023
2ac923e1-5171-4dbb-85e6-b0d29454276e,459c58d4-864e-4284-b3a6-1f5c05ce18e9,Benjamin Moreira,True,39848713777.0,Casado(a),1997-12-23,01-30-2023,01-30-2023
531febda-5d53-4179-afba-7df2f2148d17,8b719908-19c1-4ece-a1e2-2b805bfecb5e,Maria Cecília Jesus,True,52634755801.0,Casado(a),1986-04-15,01-30-2023,01-30-2023
fe717249-511a-4e2b-8d2b-9109626d602d,f2245500-7f32-4c29-9743-2a1fad17b6cb,Mariane Lopes,True,16920902878.0,Casado(a),1988-11-30,01-30-2023,01-30-2023
81e0533a-8641-4c99-8bec-3d3fd8e06c5f,930861ec-9eb1-4452-90c2-3940eb9f83c9,Catarina Peixoto,True,73302195344.0,Filho(a) menos de 21 anos,2009-06-17,01-30-2023,01-30-2023
854a78d0-1d5a-44b5-889e-eaa2284b9b13,5ca88c14-5775-4344-9ffd-dac1968fd5eb,Dra. Bárbara Farias,True,68650848579.0,Casado(a),1989-10-07,01-30-2023,01-30-2023
ae8a0634-eeac-48a1-be8f-8927057930a9,c0c9b632-9c7d-41bb-a15d-2b14b2504fb6,Sabrina Vieira,True,94716089344.0,Casado(a),1976-03-22,01-30-2023,01-30-2023
c210c5a4-c0aa-4e3b-9466-1076c438a181,d6bfcae1-3765-4cb9-bd55-68b1f78158f8,Luigi Araújo,True,99261937718.0,Casado(a),1997-11-25,01-30-2023,01-30-2023
10e2f0f8-48fd-4fd5-b5c4-9f011f0c50d9,b2da18c1-9b9b-4cc5-a0e2-4d079064b0e1,Isadora Pereira,True,88778317937.0,Casado(a),1989-02-14,01-30-2023,01-30-2023
417a8d8f-72fb-4dcb-8cf5-095000f2c993,cdcefb09-37f0-43a2-aa10-28a91dcb7f32,Davi Lucas da Mota,True,64843478131.0,Filho(a) mais de 21 anos,1976-02-08,01-30-2023,01-30-2023
b6930ed1-a52c-4972-afb7-13c18041efa9,b611f98a-e913-4aee-8566-e5e03c03fe48,Ryan Pinto,True,20112437660.0,Filho(a) mais de 21 anos,1993-05-16,01-30-2023,01-30-2023
d753273b-725a-4500-9634-8f1ed8842499,de369c4d-3190-4e49-945b-2c24fe8ddbec,Sr. Gustavo Henrique Viana,True,76801130792.0,Casado(a),1998-01-04,01-30-2023,01-30-2023
187a63e7-4766-4309-8d38-3420684d0c37,d3090dcd-6f4c-406b-a83d-ebac1c1799b1,Sra. Ana Júlia Aragão,True,70820277391.0,Casado(a),2017-11-07,01-30-2023,01-30-2023
ff5b29e8-1dd6-4ae8-a024-8ee67060e5c8,8ad25b28-10f6-4e05-aef8-6636982e3dfc,Maitê Barros,True,13441611172.0,Filho(a) menos de 21 anos,2022-10-31,01-30-2023,01-30-2023
106398bf-56ca-4f9f-895a-55691c6c9f6a,4f24c1d1-663e-42d1-b53d-4279997b7e11,Maria Eduarda Pires,True,21910789262.0,Filho(a) menos de 21 anos,2021-09-22,01-30-2023,01-30-2023
b4c1d01f-a686-40b6-a2c5-905bb74e7641,8125ef60-208b-4c9c-bdb8-ef6f3fd94ecf,Leandro da Cunha,True,66242345093.0,Casado(a),1977-09-23,01-30-2023,01-30-2023
aac898d8-6192-4a20-a8e6-f5eda5764f4f,a9ff06d7-56c6-4e71-b83e-d50419cead8c,Bruna Aragão,True,31751953462.0,Filho(a) menos de 21 anos,1999-04-11,01-30-2023,01-30-2023
42862cf0-0d7a-4b0c-ae06-9e094a5827d4,0d43a195-7ce8-4faa-8dff-4c3daa355843,Renan Nogueira,True,24247165000.0,Filho(a) menos de 21 anos,2003-05-08,01-30-2023,01-30-2023
d5576e71-1ba3-478d-82af-f77c14e93d4b,184d30ad-51b3-443a-8c0f-2d2748b6a13e,Sr. Anthony da Luz,True,46630334086.0,Filho(a) mais de 21 anos,1997-12-02,01-30-2023,01-30-2023
7e783a65-dd48-4096-8418-52174c415e4b,47233795-d39e-4a7a-8064-4d8dd3119b33,Mariana Lopes,True,47962586657.0,Casado(a),1980-09-07,01-30-2023,01-30-2023
bf968cf7-bea2-40da-83ee-9445c0406af6,090a2ee5-72a5-4b2b-9610-635a6d5c8913,Pietra Alves,True,51426785977.0,Casado(a),1971-01-20,01-30-2023,01-30-2023
6a1172e0-7a18-46dd-b34e-8c313a985a96,4c0cce74-368c-41af-8276-0e45e3142538,Danilo Aragão,True,44691703739.0,Casado(a),1998-04-25,01-30-2023,01-30-2023
02c9fe2d-c5e5-4fc4-ba80-d8b63616e530,43fb8103-d3bc-454d-9c46-7211a9aaaf67,Vitor Viana,True,36008311261.0,Casado(a),1999-12-02,01-30-2023,01-30-2023
7d22d2b5-0d0e-4637-b390-fd333b0f0165,17bd23d9-4a48-486b-99a5-3e701436dd28,Ryan Rezende,True,25930913910.0,Casado(a),2006-01-19,01-30-2023,01-30-2023
65a17bef-824e-4474-839a-a96c3317233f,d6f5e8de-3301-4df8-beed-6309a2c98df2,Srta. Carolina Nogueira,True,33383153282.0,Filho(a) mais de 21 anos,1977-09-23,01-30-2023,01-30-2023
542e9339-96ef-4ede-bf17-7942e9671943,df7db823-72c0-4837-bd07-b532354ae9ea,Isis Rodrigues,True,25221450291.0,Filho(a) menos de 21 anos,1985-03-31,01-30-2023,01-30-2023
d3986dd1-05f3-4ba9-b1ab-ea5830572321,a7f41bce-1dcb-40c5-a2e1-33f42d4b72d0,Brenda Mendes,True,31242605334.0,Casado(a),2006-04-23,01-30-2023,01-30-2023
78c04cd0-ac9a-41d4-9ddd-e99e7a273462,407b47e0-b747-4d82-a722-b7d421aa7117,Igor Lima,True,40594026561.0,Casado(a),1994-06-11,01-30-2023,01-30-2023
4601a220-13d3-41e0-9f82-8d4d5e4737c8,42cc5c1c-71fe-47bd-8626-ac7b717d6ddc,João Gabriel Rodrigues,True,74495058862.0,Filho(a) mais de 21 anos,2021-09-08,01-30-2023,01-30-2023
c11d876b-5b21-44b6-b351-3115da8e72ef,4993dd04-248f-4835-bfb3-af3ebc3590bd,Samuel Rocha,True,99220415421.0,Casado(a),2020-05-04,01-30-2023,01-30-2023
840fc0ae-4b68-4951-9037-8a451cfff499,a9855afa-e78b-4a8b-ab49-4e2cc065a1c8,Ana Júlia Fernandes,True,85368420726.0,Casado(a),1989-12-07,01-30-2023,01-30-2023
4e477068-3579-42a7-978f-433a10c3f197,b821900f-df12-4780-a44b-76538ca3b856,Eduardo Castro,True,40861098051.0,Filho(a) menos de 21 anos,1993-05-02,01-30-2023,01-30-2023
aa43f360-9ceb-4f63-8c6f-66c730c09139,23d6c932-9068-4d76-8197-c75fc48bb009,Carlos Eduardo Pereira,True,44691703739.0,Filho(a) mais de 21 anos,2019-04-30,01-30-2023,01-30-2023
2888d682-8a1f-4e81-9076-8d043ace40db,47f893a5-ebff-4c6f-9ae2-e9e04710e99b,Brenda da Cruz,True,36355705565.0,Casado(a),1980-02-13,01-30-2023,01-30-2023
11435ee3-9d2d-4f08-9bad-c0ace3671c52,e07e3d0d-fd45-47c5-a792-d916e0e3fc22,Lucas Gabriel Ferreira,True,96202662114.0,Casado(a),2016-03-26,01-30-2023,01-30-2023
